Word,WordNet,MacMillan
6934,NA,NA
6935,NA,NA
6940,NA,NA
6941,NA,NA
6944,NA,NA
6945,NA,NA
6947,NA,NA
6949,NA,NA
6950,NA,NA
6953,NA,NA
6954,NA,NA
6955,NA,NA
6956,NA,NA
6957,NA,NA
6958,NA,NA
6960,NA,NA
6961,NA,NA
6963,NA,NA
6964,NA,NA
6966,NA,NA
6967,NA,NA
6970,NA,NA
6971,NA,NA
6974,NA,NA
6975,NA,NA
6976,NA,NA
6978,NA,NA
6979,NA,NA
6981,NA,NA
6983,NA,NA
6984,NA,NA
6985,NA,NA
6986,NA,NA
6987,NA,NA
6991,NA,NA
6995,NA,NA
6996,NA,NA
6999,NA,NA
7000,NA,NA
7001,NA,NA
7002,NA,NA
7004,NA,NA
7005,NA,NA
7007,NA,NA
7009,NA,NA
7010,NA,NA
7011,NA,NA
7014,NA,NA
7015,NA,NA
7017,NA,NA
7018,NA,NA
7021,NA,NA
7019,NA,NA
7024,NA,NA
7025,NA,NA
7027,NA,NA
7028,NA,NA
7029,NA,NA
7030,NA,NA
7032,NA,NA
7036,NA,NA
7039,NA,NA
7040,NA,NA
7041,NA,NA
7042,NA,NA
7043,NA,NA
7045,NA,NA
7046,NA,NA
7047,NA,NA
7048,NA,NA
7049,NA,NA
7051,NA,NA
7055,NA,NA
7056,NA,NA
7057,NA,NA
7058,NA,NA
7059,NA,NA
7062,NA,NA
7063,NA,NA
7065,NA,NA
7066,NA,NA
7068,NA,NA
7069,NA,NA
7070,NA,NA
7075,NA,NA
7076,NA,NA
7077,NA,NA
7079,NA,NA
7080,NA,NA
7081,NA,NA
7082,NA,NA
7083,NA,NA
7084,NA,NA
7086,NA,NA
7087,NA,NA
7088,NA,NA
7090,NA,NA
7091,NA,NA
7093,NA,NA
7095,NA,NA
7099,NA,NA
7102,NA,NA
7103,NA,NA
7105,NA,NA
7107,NA,NA
7108,NA,NA
7110,NA,NA
7113,NA,NA
7117,NA,NA
7121,NA,NA
7124,NA,NA
7126,NA,NA
7128,NA,NA
7129,NA,NA
7130,NA,NA
7137,NA,NA
7140,NA,NA
7142,NA,NA
7144,NA,NA
7147,NA,NA
7148,NA,NA
7150,NA,NA
7154,NA,NA
7158,NA,NA
7161,NA,NA
7162,NA,NA
7163,NA,NA
7168,NA,NA
7171,NA,NA
7175,NA,NA
7176,NA,NA
7177,NA,NA
7178,NA,NA
7179,NA,NA
7182,NA,NA
7183,NA,NA
7184,NA,NA
7185,NA,NA
7186,NA,NA
7188,NA,NA
7190,NA,NA
7192,NA,NA
7193,NA,NA
7194,NA,NA
7195,NA,NA
7196,NA,NA
7198,NA,NA
7199,NA,NA
7204,NA,NA
7210,NA,NA
7213,NA,NA
7214,NA,NA
7216,NA,NA
7217,NA,NA
7219,NA,NA
7220,NA,NA
7221,NA,NA
7222,NA,NA
7224,NA,NA
7215,NA,NA
7225,NA,NA
7229,NA,NA
7230,NA,NA
7231,NA,NA
7234,NA,NA
7236,NA,NA
7238,NA,NA
7239,NA,NA
7245,NA,NA
7246,NA,NA
7247,NA,NA
7248,NA,NA
7249,NA,NA
7250,NA,NA
7251,NA,NA
7252,NA,NA
7253,NA,NA
7240,NA,NA
7254,NA,NA
7257,NA,NA
7258,NA,NA
7260,NA,NA
7264,NA,NA
7265,NA,NA
7267,NA,NA
7269,NA,NA
7270,NA,NA
7272,NA,NA
7259,NA,NA
7275,NA,NA
7279,NA,NA
7283,NA,NA
7288,NA,NA
7291,NA,NA
7292,NA,NA
7295,NA,NA
7297,NA,NA
7299,NA,NA
7300,NA,NA
7301,NA,NA
7309,NA,NA
7311,NA,NA
7312,NA,NA
7313,NA,NA
7314,NA,NA
7310,NA,NA
7317,NA,NA
7318,NA,NA
7320,NA,NA
7326,NA,NA
7327,NA,NA
7328,NA,NA
7329,NA,NA
7331,NA,NA
7332,NA,NA
7333,NA,NA
7336,NA,NA
7337,NA,NA
7342,NA,NA
7344,NA,NA
7345,NA,NA
7349,NA,NA
7350,NA,NA
7355,NA,NA
7356,NA,NA
7357,NA,NA
7358,NA,NA
7361,NA,NA
7362,NA,NA
7367,NA,NA
7373,NA,NA
7374,NA,NA
7375,NA,NA
7376,NA,NA
7377,NA,NA
7378,NA,NA
7379,NA,NA
7390,NA,NA
7391,NA,NA
7394,NA,NA
7399,NA,NA
7400,NA,NA
7401,NA,NA
7403,NA,NA
7404,NA,NA
7405,NA,NA
7411,NA,NA
7412,NA,NA
7413,NA,NA
7415,NA,NA
7416,NA,NA
7419,NA,NA
7420,NA,NA
7422,NA,NA
7423,NA,NA
7427,NA,NA
7428,NA,NA
7431,NA,NA
7432,NA,NA
7434,NA,NA
7435,NA,NA
7436,NA,NA
7438,NA,NA
7437,NA,NA
7439,NA,NA
7440,NA,NA
7441,NA,NA
5761,NA,NA
5762,NA,NA
5763,NA,NA
5764,NA,NA
5765,NA,NA
5767,NA,NA
5769,NA,NA
5774,NA,NA
5780,NA,NA
5782,NA,NA
5775,NA,NA
5783,NA,NA
5785,NA,NA
5786,NA,NA
5787,NA,NA
5788,NA,NA
5789,NA,NA
5791,NA,NA
5790,NA,NA
5792,NA,NA
5793,NA,NA
5794,NA,NA
5797,NA,NA
5798,NA,NA
5802,NA,NA
5807,NA,NA
5811,NA,NA
5812,NA,NA
5813,NA,NA
5814,NA,NA
5816,NA,NA
5820,NA,NA
5822,NA,NA
5824,NA,NA
5825,NA,NA
5826,NA,NA
5827,NA,NA
5828,NA,NA
5829,NA,NA
5830,NA,NA
5831,NA,NA
5836,NA,NA
5838,NA,NA
5840,NA,NA
5841,NA,NA
5845,NA,NA
5848,NA,NA
5850,NA,NA
5853,NA,NA
5854,NA,NA
5860,NA,NA
5861,NA,NA
5863,NA,NA
5865,NA,NA
5866,NA,NA
5868,NA,NA
5883,NA,NA
5884,NA,NA
5889,NA,NA
5890,NA,NA
5892,NA,NA
5895,NA,NA
5900,NA,NA
5902,NA,NA
5903,NA,NA
5904,NA,NA
5907,NA,NA
5908,NA,NA
5910,NA,NA
5911,NA,NA
5912,NA,NA
5913,NA,NA
5914,NA,NA
5915,NA,NA
5916,NA,NA
5918,NA,NA
5920,NA,NA
5923,NA,NA
5924,NA,NA
5929,NA,NA
5930,NA,NA
5931,NA,NA
5932,NA,NA
5935,NA,NA
5937,NA,NA
5938,NA,NA
5939,NA,NA
5941,NA,NA
5942,NA,NA
5943,NA,NA
5944,NA,NA
5945,NA,NA
5948,NA,NA
5949,NA,NA
5951,NA,NA
5952,NA,NA
5953,NA,NA
5950,NA,NA
5954,NA,NA
5957,NA,NA
5962,NA,NA
5963,NA,NA
5964,NA,NA
5965,NA,NA
5966,NA,NA
5967,NA,NA
5968,NA,NA
5969,NA,NA
5971,NA,NA
5972,NA,NA
5973,NA,NA
5975,NA,NA
5976,NA,NA
5984,NA,NA
5987,NA,NA
5988,NA,NA
5992,NA,NA
5994,NA,NA
5995,NA,NA
5998,NA,NA
5999,NA,NA
6000,NA,NA
6001,NA,NA
6002,NA,NA
6003,NA,NA
6004,NA,NA
6007,NA,NA
6008,NA,NA
6010,NA,NA
6013,NA,NA
6015,NA,NA
6016,NA,NA
6020,NA,NA
6022,NA,NA
6023,NA,NA
6026,NA,NA
6028,NA,NA
6029,NA,NA
6030,NA,NA
6032,NA,NA
6033,NA,NA
6035,NA,NA
6042,NA,NA
6044,NA,NA
6050,NA,NA
6041,NA,NA
6060,NA,NA
5993,NA,NA
6068,NA,NA
6076,NA,NA
6079,NA,NA
6081,NA,NA
6082,NA,NA
6085,NA,NA
6086,NA,NA
6087,NA,NA
6088,NA,NA
6093,NA,NA
6095,NA,NA
6096,NA,NA
6099,NA,NA
6100,NA,NA
6102,NA,NA
6113,NA,NA
6119,NA,NA
6121,NA,NA
6120,NA,NA
6126,NA,NA
6129,NA,NA
6131,NA,NA
6148,NA,NA
6149,NA,NA
6151,NA,NA
6152,NA,NA
6154,NA,NA
6155,NA,NA
6169,NA,NA
6178,NA,NA
6179,NA,NA
6180,NA,NA
6181,NA,NA
6182,NA,NA
6183,NA,NA
6184,NA,NA
6186,NA,NA
6188,NA,NA
6189,NA,NA
6193,NA,NA
6194,NA,NA
6196,NA,NA
6213,NA,NA
6215,NA,NA
6218,NA,NA
6220,NA,NA
6230,NA,NA
6231,NA,NA
6232,NA,NA
6247,NA,NA
6248,NA,NA
6249,NA,NA
6250,NA,NA
6251,NA,NA
6260,NA,NA
6266,NA,NA
6268,NA,NA
6275,NA,NA
6276,NA,NA
6278,NA,NA
6279,NA,NA
6281,NA,NA
6282,NA,NA
6283,NA,NA
6284,NA,NA
6286,NA,NA
6289,NA,NA
6293,NA,NA
6295,NA,NA
6296,NA,NA
6297,NA,NA
6299,NA,NA
6300,NA,NA
6301,NA,NA
6302,NA,NA
6303,NA,NA
6304,NA,NA
6305,NA,NA
6306,NA,NA
6309,NA,NA
6310,NA,NA
6311,NA,NA
6317,NA,NA
6321,NA,NA
6323,NA,NA
6324,NA,NA
6325,NA,NA
6327,NA,NA
6328,NA,NA
6329,NA,NA
6330,NA,NA
6331,NA,NA
6333,NA,NA
6338,NA,NA
6343,NA,NA
6348,NA,NA
6349,NA,NA
6353,NA,NA
6357,NA,NA
6358,NA,NA
6359,NA,NA
6360,NA,NA
6361,NA,NA
6363,NA,NA
6364,NA,NA
6366,NA,NA
6365,NA,NA
6367,NA,NA
6370,NA,NA
6372,NA,NA
6375,NA,NA
6377,NA,NA
6378,NA,NA
6381,NA,NA
6383,NA,NA
6386,NA,NA
6388,NA,NA
6390,NA,NA
6392,NA,NA
6395,NA,NA
6396,NA,NA
6398,NA,NA
6400,NA,NA
6401,NA,NA
6403,NA,NA
6405,NA,NA
6418,NA,NA
6419,NA,NA
6420,NA,NA
6426,NA,NA
6427,NA,NA
6431,NA,NA
6432,NA,NA
6433,NA,NA
6434,NA,NA
6438,NA,NA
6439,NA,NA
6440,NA,NA
6444,NA,NA
6445,NA,NA
6447,NA,NA
6450,NA,NA
6454,NA,NA
6455,NA,NA
6456,NA,NA
6458,NA,NA
6463,NA,NA
6464,NA,NA
6467,NA,NA
6468,NA,NA
6472,NA,NA
6473,NA,NA
6476,NA,NA
6478,NA,NA
6479,NA,NA
6480,NA,NA
6485,NA,NA
6487,NA,NA
6489,NA,NA
6490,NA,NA
6495,NA,NA
6498,NA,NA
6499,NA,NA
6500,NA,NA
6502,NA,NA
6503,NA,NA
6505,NA,NA
6510,NA,NA
6477,NA,NA
6513,NA,NA
6521,NA,NA
6517,NA,NA
6520,NA,NA
6522,NA,NA
6523,NA,NA
6524,NA,NA
6525,NA,NA
6527,NA,NA
6528,NA,NA
6529,NA,NA
6532,NA,NA
6536,NA,NA
6537,NA,NA
6540,NA,NA
6544,NA,NA
6545,NA,NA
6546,NA,NA
6548,NA,NA
6550,NA,NA
6578,NA,NA
6580,NA,NA
6582,NA,NA
6551,NA,NA
6552,NA,NA
6553,NA,NA
6554,NA,NA
6556,NA,NA
6559,NA,NA
6560,NA,NA
6561,NA,NA
6562,NA,NA
6563,NA,NA
6564,NA,NA
6565,NA,NA
6566,NA,NA
6567,NA,NA
6568,NA,NA
6569,NA,NA
6570,NA,NA
6572,NA,NA
6573,NA,NA
6575,NA,NA
6574,NA,NA
6576,NA,NA
6583,NA,NA
6585,NA,NA
6587,NA,NA
6589,NA,NA
6590,NA,NA
6592,NA,NA
6593,NA,NA
6595,NA,NA
6588,NA,NA
6596,NA,NA
6609,NA,NA
6610,NA,NA
6611,NA,NA
6613,NA,NA
6614,NA,NA
6616,NA,NA
6618,NA,NA
6620,NA,NA
6622,NA,NA
6624,NA,NA
6625,NA,NA
6626,NA,NA
6631,NA,NA
6632,NA,NA
6635,NA,NA
6638,NA,NA
4934,NA,NA
4935,NA,NA
4937,NA,NA
4938,NA,NA
4941,NA,NA
4943,NA,NA
4946,NA,NA
4948,NA,NA
4949,NA,NA
4952,NA,NA
4956,NA,NA
4957,NA,NA
4960,NA,NA
4962,NA,NA
4963,NA,NA
4966,NA,NA
4967,NA,NA
4968,NA,NA
4972,NA,NA
4973,NA,NA
4974,NA,NA
4975,NA,NA
4976,NA,NA
4977,NA,NA
4978,NA,NA
4979,NA,NA
4981,NA,NA
4982,NA,NA
4984,NA,NA
4986,NA,NA
4987,NA,NA
4988,NA,NA
4990,NA,NA
4991,NA,NA
4993,NA,NA
4995,NA,NA
4997,NA,NA
5001,NA,NA
5003,NA,NA
5004,NA,NA
5005,NA,NA
5006,NA,NA
5011,NA,NA
5015,NA,NA
5016,NA,NA
5017,NA,NA
5018,NA,NA
5019,NA,NA
5021,NA,NA
5023,NA,NA
5024,NA,NA
5025,NA,NA
5030,NA,NA
5032,NA,NA
5033,NA,NA
5034,NA,NA
5035,NA,NA
5038,NA,NA
5039,NA,NA
5036,NA,NA
5040,NA,NA
5041,NA,NA
5044,NA,NA
5049,NA,NA
5052,NA,NA
5053,NA,NA
5054,NA,NA
5055,NA,NA
5056,NA,NA
5058,NA,NA
5061,NA,NA
5066,NA,NA
5068,NA,NA
5069,NA,NA
5070,NA,NA
5072,NA,NA
5073,NA,NA
5074,NA,NA
5076,NA,NA
5077,NA,NA
5081,NA,NA
5083,NA,NA
5086,NA,NA
5093,NA,NA
5098,NA,NA
5099,NA,NA
5100,NA,NA
5105,NA,NA
5106,NA,NA
5108,NA,NA
5109,NA,NA
5114,NA,NA
5115,NA,NA
5117,NA,NA
5118,NA,NA
5119,NA,NA
5126,NA,NA
5127,NA,NA
5132,NA,NA
5134,NA,NA
5135,NA,NA
5137,NA,NA
5138,NA,NA
5140,NA,NA
5142,NA,NA
5143,NA,NA
5146,NA,NA
5151,NA,NA
5153,NA,NA
5161,NA,NA
5163,NA,NA
5165,NA,NA
5170,NA,NA
5171,NA,NA
5174,NA,NA
5176,NA,NA
5178,NA,NA
5179,NA,NA
5181,NA,NA
5187,NA,NA
5189,NA,NA
5190,NA,NA
5191,NA,NA
5196,NA,NA
5199,NA,NA
5200,NA,NA
5202,NA,NA
5207,NA,NA
5208,NA,NA
5211,NA,NA
5212,NA,NA
5215,NA,NA
5216,NA,NA
5218,NA,NA
5220,NA,NA
5221,NA,NA
5222,NA,NA
5226,NA,NA
5228,NA,NA
5230,NA,NA
5233,NA,NA
5235,NA,NA
5245,NA,NA
5252,NA,NA
5256,NA,NA
5257,NA,NA
5260,NA,NA
5258,NA,NA
5261,NA,NA
5263,NA,NA
5265,NA,NA
5266,NA,NA
5269,NA,NA
5270,NA,NA
5271,NA,NA
5273,NA,NA
5274,NA,NA
5276,NA,NA
5280,NA,NA
5286,NA,NA
5287,NA,NA
5288,NA,NA
5290,NA,NA
5293,NA,NA
5291,NA,NA
5297,NA,NA
5298,NA,NA
5300,NA,NA
5301,NA,NA
5302,NA,NA
5303,NA,NA
5304,NA,NA
5309,NA,NA
5310,NA,NA
5311,NA,NA
5316,NA,NA
5317,NA,NA
5318,NA,NA
5321,NA,NA
5325,NA,NA
5327,NA,NA
5328,NA,NA
5331,NA,NA
5335,NA,NA
5329,NA,NA
5337,NA,NA
5346,NA,NA
5347,NA,NA
5349,NA,NA
5351,NA,NA
5354,NA,NA
5358,NA,NA
5359,NA,NA
5360,NA,NA
5362,NA,NA
5364,NA,NA
5366,NA,NA
5368,NA,NA
5369,NA,NA
5370,NA,NA
5371,NA,NA
5372,NA,NA
5383,NA,NA
5385,NA,NA
5387,NA,NA
5390,NA,NA
5391,NA,NA
5392,NA,NA
5393,NA,NA
5395,NA,NA
5396,NA,NA
5398,NA,NA
5400,NA,NA
5401,NA,NA
5402,NA,NA
5397,NA,NA
5403,NA,NA
5407,NA,NA
5408,NA,NA
5413,NA,NA
5414,NA,NA
5415,NA,NA
5416,NA,NA
5418,NA,NA
5419,NA,NA
5420,NA,NA
5422,NA,NA
5427,NA,NA
5428,NA,NA
5431,NA,NA
5435,NA,NA
5444,NA,NA
5447,NA,NA
5448,NA,NA
5449,NA,NA
5451,NA,NA
5454,NA,NA
5457,NA,NA
5462,NA,NA
5465,NA,NA
5466,NA,NA
5469,NA,NA
5470,NA,NA
5471,NA,NA
5472,NA,NA
5474,NA,NA
5476,NA,NA
5477,NA,NA
5480,NA,NA
5481,NA,NA
5483,NA,NA
5484,NA,NA
5485,NA,NA
5487,NA,NA
5488,NA,NA
5493,NA,NA
5494,NA,NA
5495,NA,NA
5496,NA,NA
5497,NA,NA
5498,NA,NA
5501,NA,NA
5502,NA,NA
5503,NA,NA
5506,NA,NA
5508,NA,NA
5511,NA,NA
5512,NA,NA
5513,NA,NA
5516,NA,NA
5518,NA,NA
5519,NA,NA
5521,NA,NA
5523,NA,NA
5525,NA,NA
5526,NA,NA
5530,NA,NA
5531,NA,NA
5532,NA,NA
5535,NA,NA
5537,NA,NA
5538,NA,NA
5539,NA,NA
5542,NA,NA
5522,NA,NA
5543,NA,NA
5545,NA,NA
5550,NA,NA
5551,NA,NA
5552,NA,NA
5553,NA,NA
5554,NA,NA
5565,NA,NA
5566,NA,NA
5569,NA,NA
5570,NA,NA
5571,NA,NA
5572,NA,NA
5573,NA,NA
5576,NA,NA
5579,NA,NA
5580,NA,NA
5582,NA,NA
5584,NA,NA
5587,NA,NA
5588,NA,NA
5589,NA,NA
5590,NA,NA
5592,NA,NA
5593,NA,NA
5595,NA,NA
5597,NA,NA
5599,NA,NA
5601,NA,NA
5602,NA,NA
5605,NA,NA
5606,NA,NA
5610,NA,NA
5611,NA,NA
5612,NA,NA
5613,NA,NA
5617,NA,NA
5618,NA,NA
5621,NA,NA
5623,NA,NA
5628,NA,NA
5629,NA,NA
5630,NA,NA
5631,NA,NA
5632,NA,NA
5633,NA,NA
5634,NA,NA
5640,NA,NA
5649,NA,NA
5650,NA,NA
5653,NA,NA
5655,NA,NA
5657,NA,NA
5659,NA,NA
5661,NA,NA
5663,NA,NA
5664,NA,NA
5665,NA,NA
5666,NA,NA
5668,NA,NA
5667,NA,NA
5669,NA,NA
5670,NA,NA
5676,NA,NA
5678,NA,NA
5680,NA,NA
5681,NA,NA
5684,NA,NA
5686,NA,NA
5691,NA,NA
5694,NA,NA
5696,NA,NA
5697,NA,NA
5699,NA,NA
5695,NA,NA
5705,NA,NA
5707,NA,NA
5708,NA,NA
5710,NA,NA
5711,NA,NA
5712,NA,NA
5713,NA,NA
5714,NA,NA
5717,NA,NA
5719,NA,NA
5687,NA,NA
5721,NA,NA
5725,NA,NA
5726,NA,NA
5727,NA,NA
5728,NA,NA
5730,NA,NA
5731,NA,NA
5732,NA,NA
5734,NA,NA
5736,NA,NA
5740,NA,NA
5741,NA,NA
5742,NA,NA
5744,NA,NA
5747,NA,NA
5751,NA,NA
5752,NA,NA
5753,NA,NA
5754,NA,NA
5757,NA,NA
4159,NA,NA
4160,NA,NA
4161,NA,NA
4163,NA,NA
4164,NA,NA
4165,NA,NA
4166,NA,NA
4168,NA,NA
4169,NA,NA
4170,NA,NA
4172,NA,NA
4173,NA,NA
4178,NA,NA
4180,NA,NA
4181,NA,NA
4182,NA,NA
4184,NA,NA
4185,NA,NA
4191,NA,NA
4193,NA,NA
4194,NA,NA
4196,NA,NA
4195,NA,NA
4198,NA,NA
4199,NA,NA
4202,NA,NA
4206,NA,NA
4208,NA,NA
4210,NA,NA
4207,NA,NA
4211,NA,NA
4212,NA,NA
4216,NA,NA
4218,NA,NA
4225,NA,NA
4228,NA,NA
4235,NA,NA
4236,NA,NA
4237,NA,NA
4238,NA,NA
4240,NA,NA
4241,NA,NA
4243,NA,NA
4244,NA,NA
4245,NA,NA
4249,NA,NA
4250,NA,NA
4253,NA,NA
4254,NA,NA
4257,NA,NA
4260,NA,NA
4262,NA,NA
4263,NA,NA
4266,NA,NA
4267,NA,NA
4270,NA,NA
4279,NA,NA
4268,NA,NA
4269,NA,NA
4274,NA,NA
4275,NA,NA
4277,NA,NA
4278,NA,NA
4280,NA,NA
4281,NA,NA
4282,NA,NA
4283,NA,NA
4284,NA,NA
4285,NA,NA
4286,NA,NA
4287,NA,NA
4288,NA,NA
4271,NA,NA
4289,NA,NA
4290,NA,NA
4291,NA,NA
4293,NA,NA
4294,NA,NA
4297,NA,NA
4298,NA,NA
4301,NA,NA
4304,NA,NA
4305,NA,NA
4306,NA,NA
4307,NA,NA
4309,NA,NA
4311,NA,NA
4315,NA,NA
4319,NA,NA
4322,NA,NA
4323,NA,NA
4325,NA,NA
4326,NA,NA
4329,NA,NA
4332,NA,NA
4335,NA,NA
4336,NA,NA
4337,NA,NA
4339,NA,NA
4341,NA,NA
4343,NA,NA
4344,NA,NA
4346,NA,NA
4347,NA,NA
4352,NA,NA
4353,NA,NA
4357,NA,NA
4358,NA,NA
4360,NA,NA
4361,NA,NA
4362,NA,NA
4363,NA,NA
4365,NA,NA
4366,NA,NA
4368,NA,NA
4372,NA,NA
4373,NA,NA
4381,NA,NA
4386,NA,NA
4390,NA,NA
4391,NA,NA
4393,NA,NA
4394,NA,NA
4395,NA,NA
4396,NA,NA
4401,NA,NA
4402,NA,NA
4404,NA,NA
4406,NA,NA
4407,NA,NA
4408,NA,NA
4412,NA,NA
4413,NA,NA
4414,NA,NA
4415,NA,NA
4416,NA,NA
4417,NA,NA
4418,NA,NA
4421,NA,NA
4422,NA,NA
4423,NA,NA
4427,NA,NA
4428,NA,NA
4429,NA,NA
4430,NA,NA
4431,NA,NA
4432,NA,NA
4439,NA,NA
4442,NA,NA
4449,NA,NA
4450,NA,NA
4451,NA,NA
4452,NA,NA
4453,NA,NA
4454,NA,NA
4455,NA,NA
4456,NA,NA
4458,NA,NA
4461,NA,NA
4462,NA,NA
4463,NA,NA
4464,NA,NA
4465,NA,NA
4466,NA,NA
4467,NA,NA
4468,NA,NA
4470,NA,NA
4471,NA,NA
4472,NA,NA
4475,NA,NA
4477,NA,NA
4478,NA,NA
4479,NA,NA
4480,NA,NA
4481,NA,NA
4482,NA,NA
4483,NA,NA
4484,NA,NA
4485,NA,NA
4487,NA,NA
4488,NA,NA
4489,NA,NA
4491,NA,NA
4492,NA,NA
4493,NA,NA
4495,NA,NA
4496,NA,NA
4497,NA,NA
4499,NA,NA
4500,NA,NA
4501,NA,NA
4503,NA,NA
4504,NA,NA
4505,NA,NA
4506,NA,NA
4512,NA,NA
4513,NA,NA
4516,NA,NA
4517,NA,NA
4518,NA,NA
4519,NA,NA
4521,NA,NA
4534,NA,NA
4535,NA,NA
4541,NA,NA
4543,NA,NA
4545,NA,NA
4547,NA,NA
4551,NA,NA
4553,NA,NA
4556,NA,NA
4557,NA,NA
4558,NA,NA
4552,NA,NA
4559,NA,NA
4561,NA,NA
4562,NA,NA
4565,NA,NA
4567,NA,NA
4568,NA,NA
4569,NA,NA
4573,NA,NA
4574,NA,NA
4581,NA,NA
4582,NA,NA
4590,NA,NA
4592,NA,NA
4594,NA,NA
4607,NA,NA
4609,NA,NA
4611,NA,NA
4612,NA,NA
4613,NA,NA
4614,NA,NA
4618,NA,NA
4619,NA,NA
4620,NA,NA
4621,NA,NA
4622,NA,NA
4626,NA,NA
4628,NA,NA
4629,NA,NA
4630,NA,NA
4633,NA,NA
4634,NA,NA
4640,NA,NA
4643,NA,NA
4641,NA,NA
4645,NA,NA
4648,NA,NA
4653,NA,NA
4657,NA,NA
4659,NA,NA
4662,NA,NA
4663,NA,NA
4664,NA,NA
4667,NA,NA
4668,NA,NA
4672,NA,NA
4674,NA,NA
4677,NA,NA
4678,NA,NA
4679,NA,NA
4681,NA,NA
4682,NA,NA
4684,NA,NA
4685,NA,NA
4686,NA,NA
4687,NA,NA
4688,NA,NA
4689,NA,NA
4691,NA,NA
4692,NA,NA
4696,NA,NA
4697,NA,NA
4698,NA,NA
4699,NA,NA
4701,NA,NA
4703,NA,NA
4705,NA,NA
4706,NA,NA
4707,NA,NA
4708,NA,NA
4709,NA,NA
4714,NA,NA
4715,NA,NA
4717,NA,NA
4719,NA,NA
4721,NA,NA
4722,NA,NA
4724,NA,NA
4726,NA,NA
4727,NA,NA
4731,NA,NA
4736,NA,NA
4738,NA,NA
4740,NA,NA
4741,NA,NA
4746,NA,NA
4749,NA,NA
4756,NA,NA
4758,NA,NA
4760,NA,NA
4767,NA,NA
4769,NA,NA
4770,NA,NA
4774,NA,NA
4775,NA,NA
4777,NA,NA
4781,NA,NA
4782,NA,NA
4784,NA,NA
4785,NA,NA
4796,NA,NA
4797,NA,NA
4798,NA,NA
4799,NA,NA
4802,NA,NA
4803,NA,NA
4804,NA,NA
4806,NA,NA
4808,NA,NA
4810,NA,NA
4815,NA,NA
4816,NA,NA
4817,NA,NA
4820,NA,NA
4821,NA,NA
4822,NA,NA
4823,NA,NA
4827,NA,NA
4828,NA,NA
4829,NA,NA
4830,NA,NA
4831,NA,NA
4832,NA,NA
4834,NA,NA
4835,NA,NA
4837,NA,NA
4840,NA,NA
4846,NA,NA
4847,NA,NA
4848,NA,NA
4850,NA,NA
4852,NA,NA
4853,NA,NA
4854,NA,NA
4858,NA,NA
4859,NA,NA
4860,NA,NA
4862,NA,NA
4863,NA,NA
4865,NA,NA
4866,NA,NA
4869,NA,NA
4870,NA,NA
4871,NA,NA
4872,NA,NA
4874,NA,NA
4876,NA,NA
4833,NA,NA
4878,NA,NA
4880,NA,NA
4884,NA,NA
4886,NA,NA
4887,NA,NA
4889,NA,NA
4890,NA,NA
4891,NA,NA
4898,NA,NA
4899,NA,NA
4901,NA,NA
4903,NA,NA
4907,NA,NA
4908,NA,NA
4910,NA,NA
4911,NA,NA
4912,NA,NA
4916,NA,NA
4917,NA,NA
4918,NA,NA
4919,NA,NA
4920,NA,NA
4921,NA,NA
4927,NA,NA
4932,NA,NA
3473,NA,NA
3477,NA,NA
3478,NA,NA
3479,NA,NA
3482,NA,NA
3483,NA,NA
3485,NA,NA
3486,NA,NA
3487,NA,NA
3488,NA,NA
3489,NA,NA
3490,NA,NA
3491,NA,NA
3492,NA,NA
3493,NA,NA
3498,NA,NA
3499,NA,NA
3500,NA,NA
3501,NA,NA
3502,NA,NA
3503,NA,NA
3504,NA,NA
3508,NA,NA
3510,NA,NA
3516,NA,NA
3519,NA,NA
3523,NA,NA
3524,NA,NA
3525,NA,NA
3528,NA,NA
3530,NA,NA
3531,NA,NA
3532,NA,NA
3533,NA,NA
3534,NA,NA
3529,NA,NA
3535,NA,NA
3537,NA,NA
3538,NA,NA
3539,NA,NA
3540,NA,NA
3542,NA,NA
3544,NA,NA
3546,NA,NA
3547,NA,NA
3552,NA,NA
3553,NA,NA
3557,NA,NA
3558,NA,NA
3563,NA,NA
3565,NA,NA
3566,NA,NA
3567,NA,NA
3569,NA,NA
3570,NA,NA
3571,NA,NA
3573,NA,NA
3575,NA,NA
3576,NA,NA
3577,NA,NA
3578,NA,NA
3572,NA,NA
3580,NA,NA
3583,NA,NA
3520,NA,NA
3586,NA,NA
3591,NA,NA
3596,NA,NA
3597,NA,NA
3598,NA,NA
3599,NA,NA
3601,NA,NA
3602,NA,NA
3603,NA,NA
3605,NA,NA
3606,NA,NA
3608,NA,NA
3609,NA,NA
3610,NA,NA
3613,NA,NA
3616,NA,NA
3621,NA,NA
3622,NA,NA
3623,NA,NA
3624,NA,NA
3626,NA,NA
3628,NA,NA
3631,NA,NA
3633,NA,NA
3635,NA,NA
3637,NA,NA
3639,NA,NA
3641,NA,NA
3646,NA,NA
3649,NA,NA
3650,NA,NA
3651,NA,NA
3652,NA,NA
3653,NA,NA
3654,NA,NA
3655,NA,NA
3656,NA,NA
3658,NA,NA
3661,NA,NA
3662,NA,NA
3663,NA,NA
3664,NA,NA
3665,NA,NA
3666,NA,NA
3668,NA,NA
3671,NA,NA
3672,NA,NA
3674,NA,NA
3675,NA,NA
3676,NA,NA
3677,NA,NA
3678,NA,NA
3679,NA,NA
3682,NA,NA
3694,NA,NA
3701,NA,NA
3705,NA,NA
