"Word","Freq_KF","Freq_HAL"
"Mendel",NA,313
"mending",3,210
"menfolk",1,24
"menial",1,256
"meninges",NA,3
"meningitis",NA,286
"Mennonite",2,197
"Mennonites",1,55
"menopause",NA,260
"men's",19,6041
"menstruate",NA,39
"menstruation",1,225
"mental",43,18663
"mentalities",1,96
"mentality",3,3397
"mentally",15,4045
"menthol",NA,49
"mention",50,49939
"mentioned",79,56816
"mentioning",8,4528
"mentions",7,6188
"mentor",1,3640
"menu",5,28562
"menus",2,5685
"meow",NA,1154
"Mephistopheles",1,1047
"mercantile",NA,352
"Mercedes",1,2789
"mercenaries",12,1349
"mercenary",1,1112
"mercer",71,1521
"mercers",1,0
"merchandise",7,5473
"merchandising",8,752
"merchant",20,5231
"merchants",22,1893
"merciful",2,901
"mercifully",4,303
"merciless",3,437
"mercilessly",3,473
"mercurial",1,66
"Mercury",10,8121
"mercy",20,5983
"mere",47,9454
"Meredith",18,1380
"Meredith's",2,20
"merely",135,25599
"merge",10,3683
"merged",4,1880
"merger",21,1651
"mergers",5,521
"merges",2,375
"merging",5,1170
"meridian",NA,1324
"meringue",NA,164
"merit",29,5541
"merited",5,172
"meritorious",2,202
"merits",14,3956
"mermaid",1,1604
"merman",NA,119
"merriest",1,2
"merrily",2,485
"merriment",3,212
"merry",8,1879
"mesa",1,5954
"mescal",NA,24
"mescalin",NA,1
"merrymaker",NA,0
"merrymaking",1,12
"mesh",4,1955
"mesmeric",NA,412
"mesmerize",NA,20
"mesmerized",1,271
"mess",22,13190
"message",64,247136
"messages",16,64553
"messed",1,3669
"messenger",10,2405
"messengers",2,594
"messes",1,740
"Messiah",2,4703
"messing",2,2319
"messy",3,2444
"met",132,33944
"metabolic",2,871
"meteor",3,1286
"meteoric",1,121
"meteorite",6,252
"metabolism",2,1759
"metabolize",NA,156
"metabolized",1,113
"metacarpal",NA,7
"metal",61,28116
"metallic",9,1878
"metallurgy",NA,347
"metals",7,2729
"metalsmiths",1,9
"metalwork",NA,45
"metalworking",2,108
"metamorphic",1,107
"metamorphose",1,44
"metamorphosed",2,43
"metamorphosis",2,2149
"metaphor",5,2520
"metaphorical",2,454
"metaphors",3,826
"metaphysic",3,109
"metatarsal",NA,11
"metaphysical",16,1342
"metaphysics",12,886
"meteorites",8,188
"meteoroid",NA,9
"meteorological",3,926
"meteorology",NA,1358
"meteors",4,241
"meter",6,8212
"metered",4,273
"metering",2,737
"meters",11,6206
"methane",NA,574
"methanol",NA,697
"method",142,49828
"methodical",4,317
"methodically",6,219
"Methodism",1,14
"Methodist",13,827
"Methodists",1,117
"methodological",3,357
"Mexico's",3,1342
"methodology",1,4465
"methods",142,33831
"methyl",2,421
"meticulous",1,485
"meticulously",6,507
"metric",NA,3477
"metrical",2,51
"metrically",1,38
"metro",3,7039
"metronome",3,411
"metropolis",8,990
"metropolitan",34,3399
"metropolitanization",1,0
"Mets",2,1347
"mettle",2,142
"mettlesome",1,2
"mew",1,135
"mewed",1,22
"Mexican",24,12500
"Mexicans",12,1325
"Mexico",19,27758
"mezzanine",NA,126
"mezzo",1,193
"Miami",22,9295
"Miami's",3,101
"miasmal",1,1
"mica",1,409
"mice",10,4181
"Michael",11,101213
"Michael's",2,1055
"Michelangelo",20,286
"Michelangelo's",1,56
"Michigan",21,18979
"Mickey",28,4725
"Mickey's",3,584
"microanalysis",1,21
"microbe",NA,93
"microbial",1,280
"microbiology",NA,1107
"microcosm",3,414
"microfiche",NA,462
"microfilm",2,589
"microchemistry",1,2
"micrometer",2,190
"micrometers",1,55
"micron",NA,2427
"microns",5,361
"microorganism",1,45
"microorganisms",12,281
"microphone",4,3685
"microphones",4,727
"microphoning",1,0
"microscope",8,1171
"microscopes",1,215
"microscopic",8,1074
"microscopical",1,7
"microscopically",6,32
"microscopy",4,450
"microsecond",NA,246
"microseconds",4,612
"microwave",2,4362
"microwaves",1,674
"midair",2,269
"Midas",1,403
"midday",5,373
"middle",118,45179
"middlebrow",NA,13
"middleman",NA,279
"middles",1,69
"middleweight",NA,90
"middling",NA,85
"midge",4,167
"midget",NA,595
"midland",NA,795
"midmorning",1,15
"midmost",NA,0
"midnight",23,11426
"midpoint",1,309
"midriff",NA,60
"midship",NA,13
"midshipman",2,75
"midshipmen",2,60
"midst",19,2424
"midstream",1,66
"midsts",1,13
"midsummer",3,244
"midway",8,1997
"midweek",2,193
"Midwest",11,4900
"Midwestern",6,1236
"midwesterners",1,35
"midwife",1,550
"miff",NA,59
"miffed",1,377
"might",672,277738
"mightiest",1,123
"mightily",1,362
"mighty",29,7688
"migraine",NA,609
"migrant",3,226
"migrants",2,284
"migrate",1,1713
"manipulators",1,494
"Manitoba",1,2360
"mankind",39,5832
"mankind's",4,260
"manlike",NA,7
"manliness",1,57
"manly",NA,805
"manmade",2,270
"manna",NA,420
"manned",12,742
"mannequin",1,178
"manner",124,22183
"mannered",1,281
"mannerism",2,43
"mannerisms",1,244
"mannerly",NA,19
"manners",15,2987
"manning",3,1584
"manor",5,1616
"manors",1,37
"manpower",14,1252
"man's",125,10881
"manservant",3,19
"mansion",8,1585
"mansions",4,244
"mansion's",1,27
"manslaughter",4,445
"mantel",3,202
"mantelpiece",NA,26
"mantic",1,15
"mantis",NA,679
"mantle",48,3190
"mantlepiece",1,29
"mantle's",6,40
"mantrap",1,4
"manual",9,49825
"manually",3,7375
"manuals",4,16579
"Manuel",6,2983
"manufacture",18,5025
"manufactured",11,5160
"manufacturer's",4,1475
"manufactures",2,2185
"manure",6,842
"manufacturer",23,14162
"manufacturers",47,13867
"manufacturing",24,15715
"manuscript",8,2688
"manuscripts",4,2001
"many",1030,474923
"map",13,25878
"maple",7,4079
"maples",3,204
"mapped",1,3951
"mapping",7,7078
"maps",13,11613
"mar",7,40591
"maraschino",NA,24
"marathon",1,5900
"maraud",NA,157
"marauder",NA,379
"marauders",1,356
"marble",21,4081
"marbleized",1,11
"marbleizing",1,28
"marbles",3,757
"Marcel",1,1348
"Marcellus",2,142
"march",120,74695
"marched",9,1245
"marcher",NA,38
"marches",8,785
"marching",15,2635
"Marcus",7,4987
"mare",16,1430
"mares",1,512
"mare's",2,71
"Margaret",10,5724
"margarine",NA,752
"Marge",NA,1615
"margin",10,4955
"marginal",25,3103
"marginally",1,1404
"margins",6,2602
"Maria",12,5784
"Marie",6,5466
"marigold",NA,121
"marijuana",10,10768
"Marilyn",1,2409
"marimba",1,120
"marina",10,2451
"marinade",1,279
"marinas",7,94
"marinate",NA,135
"marinated",1,170
"marinating",1,31
"marine",55,8644
"mariner",1,559
"marines",11,2272
"marine's",4,70
"Mario",1,6655
"marionette",NA,99
"marionettes",1,56
"marital",10,1550
"maritime",4,1327
"mark",83,103559
"markdown",NA,25
"marked",85,15384
"markedly",4,644
"marker",5,3755
"markers",1,2033
"market",155,98850
"marketability",1,212
"marketable",4,640
"marketed",3,2493
"marketing",43,38188
"marketings",3,8
"marketplace",3,13914
"markets",31,15312
"marking",11,2463
"markings",2,2293
"marks",28,13591
"Mark's",2,965
"marksman",7,235
"marksman's",1,2
"marksmanship",4,184
"markup",NA,2005
"Marlborough",3,1301
"Marlene",2,500
"marlin",2,1140
"marlin's",2,44
"marmalade",1,236
"marmoset",NA,34
"maroon",3,576
"marooned",1,333
"marquee",NA,524
"marquees",1,49
"marquis",4,1437
"marred",4,340
"marriage",95,21299
"marriageable",NA,22
"marriages",27,4480
"married",105,25973
"marries",3,598
"marring",1,62
"marrow",5,1039
"marrowbones",1,1
"marry",18,7832
"marrying",3,1689
"Mars",21,8196
"marsh",4,5131
"Marsha",1,806
"marshal",26,878
"marshaling",1,32
"marshall",27,8658
"marshalled",1,54
"marshalling",1,174
"marshall's",1,214
"marshes",5,193
"marshmallow",NA,284
"marshmallows",1,212
"marsh's",1,31
"marshy",NA,34
"marsupial",NA,91
"mart",2,1401
"Martha",5,3542
"Martha's",1,261
"martial",NA,7072
"Martian",5,1287
"Martians",3,381
"Martin",55,37729
"martini",6,508
"martinis",2,135
"Martin's",1,1267
"marts",1,65
"Marty",14,5758
"martyr",8,2681
"martyrdom",1,388
"martyrs",1,2247
"Marty's",1,175
"marvel",6,19626
"marveled",2,131
"marvelled",1,74
"marvellous",NA,477
"marvelous",11,1868
"marvelously",1,160
"marvels",1,480
"Marvin",9,2490
"Marx",8,3468
"Marxist",3,1705
"Marx's",4,306
"Mary",88,25159
"Maryland",23,12280
"Marylanders",2,25
"Maryland's",2,101
"Mary's",10,1525
"marzipan",NA,52
"mascara",1,302
"mascot",NA,611
"masculine",7,1469
"masculinity",1,447
"mash",1,1627
"mashed",3,831
"masher",NA,60
"mashing",1,304
"mask",9,12361
"masked",4,1190
"masking",1,881
"masks",3,1897
"masochism",NA,313
"masochist",NA,416
"mason",23,6800
"masonic",3,904
"masonry",6,831
"masons",3,960
"mason's",1,133
"masquerade",2,1345
"masquerades",2,61
"masquerading",1,614
"mass",110,33835
"Massachusetts",50,9617
"massacre",1,3496
"massacred",1,652
"massacres",1,731
"massage",2,4037
"massaging",1,873
"massed",2,209
"masses",21,6866
"masseur",3,90
"masseuse",NA,94
"massing",1,109
"massive",33,13351
"mast",6,1614
"mastectomy",NA,128
"master",72,54412
"mastered",5,1665
"masterful",2,300
"mastering",1,2477
"masterfully",1,120
"masterly",1,37
"mastermind",NA,404
"masterminding",1,60
"masterpiece",9,2362
"masterpieces",2,897
"masters",24,11143
"master's",7,3198
"mastership",NA,88
"mastery",10,1337
"masthead",NA,192
"masticate",NA,7
"mastication",NA,14
"mastiff",1,340
"mastodon",NA,39
"mastodons",1,24
"masts",2,221
"masturbate",NA,1208
"materials",97,27364
"material's",1,37
"maternal",5,984
"masturbation",NA,1937
"mat",5,3514
"matador",NA,425
"match",41,35069
"matchbox",NA,431
"matched",16,3987
"matches",13,12402
"matching",33,8138
"matchless",2,85
"matchmaker",2,206
"matchmaking",1,228
"matchstick",NA,51
"matchwood",NA,0
"mate",21,5179
"mated",4,371
"material",174,59366
"materialism",7,528
"materialist",NA,240
"materialistic",2,526
"materialized",1,361
"materially",5,297
"materialization",NA,66
"materialize",3,508
"maternity",NA,637
"mates",10,1943
"matey",NA,130
"math",4,18404
"mathematical",24,8301
"mathematically",5,1049
"mathematician",2,1716
"mathematics",20,11777
"Matilda",6,614
"matinee",NA,310
"mating",8,1482
"Matisse",1,190
"matriarch",1,99
"matriarchal",1,603
"matriarchy",NA,67
"matricide",NA,5
"maximized",1,445
"maximizes",3,239
"matriculate",2,18
"matriculated",3,32
"matriculation",NA,38
"matrimonial",1,122
"matrimony",3,155
"matrix",1,13335
"matron",3,504
"mats",2,2087
"Matt",3,25398
"matted",NA,483
"matter",308,110274
"mattered",5,822
"matters",64,19164
"Matthew",4,17697
"matting",2,190
"mattress",NA,1259
"mattresses",1,136
"maturate",NA,0
"maturational",1,1
"mature",31,6245
"matured",2,577
"maturation",3,173
"maturing",3,393
"maturities",1,139
"maturity",39,3067
"maul",NA,285
"mauler",1,101
"mauling",1,73
"Maureen",3,1224
"Maurice",7,2519
"Mauritania",NA,197
"mausoleum",2,189
"mauve",1,288
"maverick",3,1058
"mavericks",1,573
"Max",12,24879
"maxi",NA,320
"maxim",1,1151
"maxima",NA,877
"maximal",3,712
"Maximilian",1,157
"maximization",7,118
"maximize",2,2688
"maximizing",5,555
"maximum",79,22457
"maximums",2,142
"Maxine",2,317
"Maxine's",1,4
"Max's",2,201
"Maxwell",11,3154
"Maxwell's",2,355
"may",1400,536229
"Mayan",NA,857
"Mayans",1,168
"maybe",134,166009
"mayday",NA,168
"Mayflower",4,214
"mayfly",NA,20
"mayhem",1,976
"mayo",1,1520
"mayonnaise",2,259
"mayor",38,4322
"mayoral",2,93
"mayor's",9,367
"maypole",NA,25
"Mays",13,1003
"maze",6,6472
"McCarthyism",NA,240
"me",1181,1303959
"mead",2,1693
"meadow",17,841
"meadows",7,1311
"meager",6,771
"meal",30,6528
"meals",26,4000
"mealtime",2,77
"mealy",NA,172
"mealybug",NA,16
"mean",199,151693
"meander",NA,97
"meandered",1,57
"meandering",3,174
"meanest",1,199
"meanie",NA,65
"meaning",127,31933
"meaningful",24,6235
"lull",2,477
"meaningfully",1,354
"meaningfulness",2,47
"lullaby",5,260
"lulled",1,166
"lulls",1,62
"lumbago",NA,15
"lumbar",1,261
"lumber",35,1363
"lumbered",1,57
"lumbering",2,142
"lumberjack",NA,434
"lumberyard",NA,33
"lumen",1,201
"luminaries",1,144
"luminary",NA,51
"luminescence",1,44
"luminescent",1,86
"luminosity",1,229
"luminous",12,480
"lummox",1,64
"lump",7,2579
"lumped",2,754
"lumpish",1,4
"lumps",3,856
"lumpy",NA,331
"lunacy",NA,419
"lunar",10,3180
"lunatic",1,1535
"lunch",33,11094
"luncheon",23,623
"luncheons",2,86
"lunchroom",1,133
"lunchtime",2,409
"lung",16,13500
"lunge",4,472
"lunged",4,235
"lungpower",NA,9
"lungs",20,2629
"lurch",3,295
"lurched",5,197
"lurching",2,81
"lure",7,5051
"lured",3,474
"lurid",3,268
"luring",1,215
"lurk",1,1850
"lurked",3,349
"lurking",3,3764
"lurks",1,374
"luscious",2,514
"lush",5,1018
"lushes",1,11
"lust",5,5572
"luster",2,201
"lustful",1,319
"lustily",1,57
"lustre",2,102
"lustrous",1,185
"lusts",1,319
"lusty",3,370
"lute",1,349
"Luther",5,2408
"Lutheran",3,926
"Luther's",2,86
"Luxemburg",4,291
"luxuriance",1,0
"luxuriant",NA,88
"luxuries",3,382
"luxurious",6,489
"luxury",21,3476
"lye",NA,460
"lying",36,14906
"Lyle",1,1945
"lymph",2,410
"lymphoma",1,454
"lynch",NA,3846
"lynched",1,146
"Lynn",5,12846
"lynx",NA,8536
"lyre",NA,1735
"lyric",12,1871
"lyrical",7,658
"lyricism",2,44
"lyricist",2,346
"lyricists",2,118
"lyricist's",1,4
"lyrics",15,14794
"Lysol",NA,79
"ma",19,53321
"ma'am",5,737
"macabre",2,314
"macaroni",NA,344
"macaroon",NA,3
"macaw",NA,277
"Macbeth",6,469
"mace",NA,1274
"Macedonia",NA,6150
"machete",NA,159
"Machiavelli",1,221
"Machiavellian",NA,104
"machinate",NA,0
"machination",NA,19
"machine",103,121109
"machinegun",1,145
"machinelike",1,1
"machinery",60,3002
"machines",54,48947
"machinist",5,714
"machinists",2,77
"machismo",NA,215
"Macintosh",1,43628
"mack",1,2133
"mackerel",2,307
"mackinaw",1,52
"mackintosh",1,226
"Mack's",2,190
"macrame",NA,44
"macrobiotic",NA,110
"macrocosm",NA,71
"macromolecular",2,89
"macrophages",1,233
"macroscopically",1,25
"mad",39,17811
"Madagascan",NA,5
"Madagascar",1,645
"Madam",2,1340
"Madame",15,962
"madcap",NA,90
"madden",18,1046
"maddening",2,782
"made",1125,271084
"Madeleine",3,406
"mademoiselle",1,158
"madhouse",1,204
"Madison",23,8931
"Madison's",1,196
"madly",4,778
"madman",2,1332
"madmen",3,185
"madness",2,4556
"Madonna",3,3487
"Madonna's",1,353
"Madrid",1,2548
"madrigal",5,118
"madrigals",3,42
"madwoman",NA,34
"maelstrom",1,563
"maestro",4,698
"maestro's",2,35
"Mafia",NA,2415
"mag",1,9425
"magazine",39,60422
"magazines",25,18395
"magazine's",1,1027
"Magdalene",3,208
"magenta",2,660
"Maggie",23,2685
"Maggie's",3,291
"maggot",NA,498
"maggots",2,651
"maggoty",1,6
"magi",1,441
"magic",37,48020
"magical",12,8370
"magically",3,1449
"magician",4,1989
"magicians",1,962
"magician's",2,133
"magisterial",NA,66
"magistracy",NA,13
"magistrate",3,640
"magistrates",3,153
"magma",NA,478
"magnanimity",1,54
"magnanimous",NA,95
"magnate",1,97
"magnates",1,51
"magnesia",NA,51
"magnesium",NA,2018
"magnet",3,2236
"magnetic",25,12159
"magnetically",1,153
"magnetism",8,354
"magnetisms",1,0
"magnetize",NA,16
"magnetized",2,90
"magnification",10,721
"magnificence",2,65
"magnificent",27,2251
"magnified",6,334
"magnifies",1,66
"magnify",NA,253
"magnifying",3,414
"magnificently",7,107
"magnitude",29,4661
"magnitudes",1,367
"magnolia",1,422
"magnum",11,2036
"magpie",1,488
"magpies",2,55
"mahjong",NA,181
"mahogany",8,582
"maid",31,1714
"maiden",2,5557
"maidenhead",NA,173
"maidenhood",NA,16
"maidens",2,262
"maids",12,420
"maid's",1,113
"maidservant",NA,11
"mail",47,260346
"mailbag",NA,99
"mailboat",NA,0
"mailbox",1,8810
"mailboxes",4,1194
"mailed",16,12226
"mailer",2,4254
"mailing",8,67766
"mailings",3,1293
"mailman",1,346
"mails",7,2747
"maim",NA,349
"maimed",1,254
"main",119,74094
"Maine",9,4815
"mainland",11,3589
"mainline",NA,533
"mainly",31,17121
"mainmast",NA,9
"mains",1,738
"mainsail",NA,53
"mainspring",NA,57
"mainstay",NA,350
"mainstream",2,8268
"maintain",60,27327
"maintained",48,15764
"maintaining",28,10356
"maintains",16,6399
"maintenance",64,17088
"maize",NA,493
"majestic",10,846
"majestically",1,50
"majesties",1,72
"majesty",1,1146
"majesty's",1,398
"major",247,100373
"majored",1,153
"majorities",3,447
"majority",57,34564
"majors",3,2570
"make",794,520909
"maker",12,8080
"makers",19,6639
"makes",172,134406
"makeshift",6,290
"makeshifts",1,0
"makeup",1,3291
"making",255,119373
"makings",4,184
"maladaptive",1,72
"maladies",2,126
"maladjusted",3,93
"maladjustment",6,33
"maladjustments",2,2
"maladministration",NA,30
"maladroit",1,10
"malady",1,204
"malaise",9,244
"malapropism",1,13
"malapropos",NA,4
"malaria",3,767
"Malaysia",NA,3874
"Malcolm",3,4456
"malcontent",NA,79
"male",37,58587
"maleness",3,140
"males",19,9190
"malevolence",2,154
"malevolencies",1,0
"malediction",1,19
"malevolent",2,450
"malfeasant",1,0
"malformation",NA,48
"malformations",1,85
"malformed",4,252
"malfunction",NA,765
"malfunctioning",1,439
"Mali",1,457
"malice",2,1254
"malicious",2,1662
"maliciously",1,308
"malign",1,198
"malignancies",1,136
"malignancy",1,60
"malignant",NA,408
"maligned",2,305
"malinger",NA,4
"mall",3,7767
"mallard",NA,406
"malleable",1,190
"mallet",NA,431
"malnourished",1,149
"malnutrition",4,589
"malodorous",NA,57
"malpractice",NA,501
"malt",1,1882
"Malta",3,732
"malted",1,185
"Maltese",3,326
"Malthus",NA,130
"maltreat",1,9
"maltreatment",NA,94
"mama",44,3617
"mama's",2,488
"mamba",NA,44
"mambo",1,387
"mamma",8,279
"mammal",1,671
"mammalian",5,490
"mammals",3,1554
"mammary",NA,226
"mammas",1,8
"mammoth",4,2688
"man",1207,188876
"manacle",NA,21
"manage",20,18086
"manageable",NA,894
"managed",36,22215
"management",91,72764
"managements",2,114
"management's",2,146
"manager",88,59800
"managerial",10,2760
"managers",24,11106
"manager's",2,609
"manages",4,3440
"managing",8,8953
"manatee",NA,104
"Manchester",44,4819
"Manchester's",1,54
"mandarin",1,2020
"mandate",7,3952
"mandated",1,1583
"mandatory",6,5133
"mandible",NA,128
"mandolin",NA,484
"mane",NA,512
"manes",2,436
"maneuver",5,1634
"maneuverability",1,259
"maneuvered",3,196
"maneuvering",4,624
"maneuvers",8,1242
"manganese",1,165
"manger",NA,419
"mangle",NA,301
"mangled",1,930
"mango",NA,867
"mangy",NA,89
"manhandle",NA,32
"Manhattan",20,4612
"Manhattan's",1,83
"manhole",NA,450
"manhood",6,831
"manhours",3,26
"mania",5,1112
"maniac",4,1337
"maniacal",1,292
"maniacs",1,737
"manic",2,1244
"manicure",NA,73
"manicurist",NA,22
"manifest",9,2522
"manifestation",6,1750
"manifestations",9,1147
"manifested",6,943
"manifesting",1,215
"manifestly",5,217
"manifesto",NA,1276
"manifold",13,1529
"manikin",1,19
"manila",2,1173
"manipulate",6,3907
"manipulating",2,1759
"manipulation",7,4783
"manipulated",2,1805
"manipulations",2,865
"manipulative",NA,666
"lira",NA,435
"Lisa",4,13730
"Lisbon",1,489
"lisle",1,262
"lisp",NA,9350
"lisping",1,30
"list",133,317096
"listed",44,54165
"listen",51,33915
"listened",30,5913
"listener",10,2329
"listeners",20,2757
"listener's",1,111
"listening",39,18642
"listens",2,1482
"listing",7,22521
"listings",1,11027
"listless",1,112
"listlessly",1,18
"lists",34,50889
"lit",17,5376
"litany",NA,279
"liter",2,1579
"literacy",NA,2135
"literal",15,2888
"literalism",1,137
"literally",27,10468
"literalness",3,12
"literary",78,5062
"literate",3,2071
"literature",133,20438
"literatures",1,269
"liters",2,554
"lithe",4,201
"lithium",NA,1691
"lithograph",1,187
"lithographs",1,104
"litigant",2,309
"litigants",3,172
"lithography",NA,169
"litigate",NA,111
"litigation",13,3217
"litigious",NA,185
"litmus",NA,341
"litter",3,3353
"litterbag",NA,1
"litterbin",NA,0
"litterbug",1,6
"littered",4,409
"littering",1,185
"litters",3,363
"little",831,288496
"littlest",1,160
"liturgical",2,238
"liturgy",NA,507
"livability",1,11
"livable",1,234
"live",177,128442
"lived",115,20075
"livelier",2,48
"livelihood",5,579
"liveliness",2,46
"livelong",NA,4
"lively",26,1885
"liver",16,25025
"liveried",1,4
"Liverpool",2,2554
"livers",1,189
"liverwurst",NA,57
"livery",5,193
"liveryman",NA,0
"lives",81,41676
"livestock",19,1418
"livid",1,182
"living",194,75436
"Livingston",1,1391
"Liz",1,3739
"lizard",NA,5706
"lizards",1,1182
"lizard's",1,136
"llama",NA,1206
"Lloyd",10,7837
"Lloyd's",3,217
"lo",22,29900
"load",45,40668
"loaded",22,18267
"loader",1,2311
"loaders",1,740
"loading",11,10269
"loadings",5,176
"loads",10,9166
"loaf",4,1223
"loafed",1,5
"loafer",NA,24
"loam",NA,91
"loan",46,9525
"loaned",4,743
"loans",32,5381
"loath",3,225
"loathe",NA,783
"loathed",4,526
"loathing",2,970
"loathsome",4,292
"loaves",3,347
"lob",1,469
"lobar",1,0
"lobbied",1,269
"lobbies",1,274
"lobby",20,4340
"lobbyist",NA,263
"lobe",3,464
"lobes",5,339
"lobotomy",NA,465
"lobster",1,849
"lobsterpot",NA,0
"lobular",1,8
"lobularity",1,0
"lobule",1,3
"lobules",2,3
"local",288,139852
"locale",3,1691
"locales",4,764
"localisms",1,0
"localities",4,538
"locality",5,755
"localization",2,1080
"localize",1,170
"localized",1,1117
"locally",11,8162
"locate",16,11350
"located",64,36875
"locating",11,2271
"location",63,62969
"locations",18,14055
"loci",NA,286
"lock",23,18221
"locked",30,10624
"locker",9,1871
"locket",NA,131
"locking",31,4396
"lockjaw",NA,49
"lockout",NA,656
"locks",7,6586
"locksmith",NA,270
"lockstitch",NA,0
"lockup",2,1001
"loco",NA,776
"locomotion",NA,181
"locomotive",2,1090
