"POS","ID","PosScore","NegScore","SynsetTerms"
"v",605310,0,0,"revolutionize revolutionise inspire"
"v",605498,0.125,0,"infect"
"v",605671,0,0.375,"brainwash"
"v",605783,0,0,"swot_up swot mug_up grind_away get_up drum cram bone_up bone"
"v",606093,0,0,"practise practice exercise drill"
"v",606335,0.125,0,"drill"
"v",606471,0,0,"ram_down hammer_in drill_in beat_in"
"v",606600,0,0,"instill infuse inculcate"
"v",606850,0,0,"din"
"v",607000,0,0,"hold3"
"v",607114,0,0,"study hit_the_books"
"v",607405,0,0,"study"
"v",607609,0,0,"major"
"v",607780,0,0,"think retrieve remember recollect recall call_up call_back"
"v",608372,0.25,0,"know1"
"v",608502,0.25,0,"know0"
"v",608670,0.375,0.25,"know"
"v",608808,0.75,0,"think2"
"v",608978,0,0,"slip_one's_mind slip0"
"v",609100,0,0.75,"forget draw_a_blank block3 blank_out"
"v",609352,0.125,0,"spring_to_mind come_to_mind"
"v",609506,0.375,0,"mind bear_in_mind"
"v",609683,0.25,0,"think_of remember"
"v",610010,0.375,0,"retain"
"v",610167,0.25,0,"forget bury"
"v",610374,0.125,0,"recognize recognise"
"v",610538,0,0,"remind"
"v",610770,0,0,"take_back"
"v",610928,0,0,"nag"
"v",611055,0,0,"reminisce"
"v",611256,0,0,"think_back remember"
"v",611481,0,0,"remember commemorate"
"v",611802,0,0,"remember"
"v",612042,0,0,"record memorialize memorialise immortalize immortalise commemorate"
"v",612454,0,0,"monumentalize monumentalise"
"v",612612,0,0,"mark commemorate"
"v",612841,0,0,"suppress repress"
"v",613018,0,0,"leave4 forget"
"v",613248,0,0,"jilt"
"v",613393,0,0.125,"give_up0 abandon"
"v",613683,0,0,"leave"
"v",614057,0,0.375,"forsake desolate desert abandon"
"v",614444,0,0,"expose"
"v",614664,0,0,"walk_out"
"v",614829,0,0,"forget"
"v",614999,0,0,"pretermit overlook overleap omit neglect miss leave_out drop9"
"v",615421,0,0,"elide"
"v",615615,0,0,"drop8"
"v",615774,0,0,"take_out4 omit leave_out leave_off exclude except"
"v",616153,0,0,"neglect"
"v",616361,0,0.25,"slack"
"v",616498,0,0.5,"skip_over skip pass_over jump3"
"v",616670,0,0,"take_to_heart attend_to"
"v",616857,0.125,0.25,"neglect ignore disregard"
"v",617095,0.75,0,"receive3"
"v",617293,0,0,"pretermit"
"v",617413,0.125,0.5,"slight cold-shoulder"
"v",617605,0,0.125,"misremember"
"v",617748,0,0.25,"slip mistake err"
"v",618057,0,0,"trip_up stumble slip_up"
"v",618267,0,0,"mistake misidentify"
"v",618451,0,0,"identify"
"v",618682,0,0,"typecast type"
"v",618878,0,0,"place identify"
"v",619183,0,0,"date"
"v",619503,0,0.5,"misdate"
"v",619610,0,0,"confuse confound"
"v",619869,0,0.625,"misunderstand misinterpret misconstrue misconceive misapprehend be_amiss"
"v",620239,0.125,0,"read0"
"v",620379,0,0.375,"stump mix_up"
"v",620532,0,0.375,"puddle muddle addle"
"v",620673,0.25,0.375,"obscure obnubilate confuse blur"
"v",620926,0,0,"muddy"
"v",621058,0,0,"straighten_out sort_out shed_light_on illuminate enlighten elucidate crystallize crystallise crystalize crystalise clear_up clear0"
"v",621504,0.25,0.125,"read_between_the_lines"
"v",621653,0,0.25,"puzzle_over"
"v",621734,0.125,0.625,"throw5 fuddle fox discombobulate confuse confound befuddle bedevil"
"v",622204,0,0.25,"demoralize"
"v",622384,0.125,0.25,"vex stupefy stick6 puzzle pose perplex nonplus mystify gravel get3 flummox dumbfound bewilder beat2 baffle amaze"
"v",623006,0,0.5,"riddle"
"v",623151,0,0,"see4 interpret construe"
"v",623656,0,0,"mythicize mythicise"
"v",623812,0,0,"literalize literalise"
"v",623947,0,0,"spiritualize spiritualise"
"v",624140,0,0,"reinterpret"
"v",624263,0,0,"allegorize allegorise"
"v",624476,0,0,"take read"
"v",624801,0,0.125,"misread misinterpret"
"v",624967,0,0,"idealize idealise"
"v",625119,0,0,"read"
"v",625518,0,0,"anagrammatize anagrammatise anagram"
"v",625723,0,0,"reread"
"v",625841,0.25,0,"dip_into"
"v",625963,0,0,"panel impanel empanel"
"v",626130,0.375,0.25,"trace decipher"
"v",626300,0,0.375,"make_out"
"v",626428,0,0,"read"
"v",626768,0,0,"numerate"
"v",626890,0,0,"dictate"
"v",627091,0,0,"read"
"v",627420,0.5,0,"scry"
"v",627520,0,0,"scan read"
"v",627693,0,0,"misread"
"v",627824,0.375,0,"skim_over skim"
"v",627970,0,0,"speech-read lipread lip-read"
"v",628125,0,0,"subedit copyread copyedit"
"v",628302,0.375,0.125,"proofread proof"
"v",628491,0,0,"think cogitate cerebrate"
"v",629257,0.125,0,"rationalize rationalise"
"v",629492,0,0.125,"rationalize_away rationalise_away"
"v",629738,0.375,0,"think1"
"v",629889,0,0,"think_out"
"v",630026,0.25,0,"philosophize philosophise"
"v",630223,0.25,0,"brainstorm"
"v",630380,0,0,"think_over speculate ruminate reflect ponder muse mull_over mull meditate excogitate contemplate chew_over"
"v",631244,0,0,"premeditate"
"v",631398,0,0,"theologize theologise"
"v",631591,0.125,0.125,"introspect"
"v",631737,0.125,0,"think suppose reckon opine imagine guess"
"v",632236,0,0.375,"take_for_granted presume assume"
"v",632627,0.125,0,"reason"
"v",632931,0,0,"theorize"
"v",633094,0,0.125,"theorize"
"v",633265,0.125,0,"ratiocinate"
"v",633443,0.25,0,"theorize theorise suppose speculate hypothesize hypothesise hypothecate conjecture"
"v",634090,0.375,0,"retrace reconstruct construct"
"v",634286,0,0,"etymologize etymologise"
"v",634472,0,0,"reason_out reason conclude"
"v",634906,0,0,"work_out work4 solve puzzle_out lick figure_out"
"v",635523,0,0,"resolve answer"
"v",635714,0,0.25,"riddle"
"v",635794,0.25,0,"cinch"
"v",635904,0,0,"strike1"
"v",636061,0,0.125,"infer guess"
"v",636279,0.375,0,"answer"
"v",636441,0,0,"induce"
"v",636574,0,0,"infer derive deduct deduce"
"v",636888,0,0,"ground2 found establish base"
"v",637115,0,0,"build"
"v",637259,0,0,"work_out reckon figure cypher compute cipher calculate"
"v",638194,0,0,"quantize quantise"
"v",638585,0,0,"work_out"
"v",638723,0,0,"extract"
"v",638837,0,0,"process"
"v",639148,0,0,"prorate"
"v",639331,0,0,"prorate"
"v",639478,0,0.125,"misestimate miscalculate"
"v",639693,0,0,"recalculate"
"v",639849,0,0,"get0"
"v",639998,0,0.375,"average_out average"
"v",640136,0,0,"square"
"v",640262,0,0,"cube"
"v",640385,0,0,"factor_out factor_in factor"
"v",640650,0,0,"factor_out factor_in factor"
"v",640828,0,0,"add_together add"
"v",641138,0,0,"foot_up foot"
"v",641252,0,0,"take_off subtract deduct"
"v",641532,0,0,"carry_back"
"v",641672,0,0,"multiply"
"v",641929,0,0,"raise3"
"v",642098,0,0,"fraction divide"
"v",642357,0,0,"halve"
"v",642498,0,0,"quarter"
"v",642644,0,0,"interpolate extrapolate"
"v",642803,0,0,"differentiate"
"v",642980,0,0,"integrate"
"v",643197,0,0.125,"psychoanalyze psychoanalyse analyze analyse"
"v",643473,0,0,"take_apart dissect break_down analyze analyse"
"v",643910,0,0,"parse"
"v",644066,0,0,"synthesize synthesise"
"v",644430,0,0,"synthesize"
"v",644583,0,0,"study examine canvass canvas analyze analyse"
"v",645241,0.375,0,"anatomize"
"v",645415,0,0,"botanize botanise"
"v",645552,0.5,0,"name diagnose"
"v",645771,0,0,"diagnose"
"v",645939,0,0,"explore"
"v",646135,0,0,"put_out_feelers"
"v",646271,0.125,0,"explore"
"v",646442,0.375,0,"plumb"
"v",646542,0,0,"survey appraise"
"v",646738,0,0,"survey"
"v",646912,0,0,"triangulate"
"v",647094,0,0,"mensurate measure_out measure"
"v",647508,0,0.375,"shoot8"
"v",647629,0,0,"triangulate"
"v",647770,0,0,"calliper caliper"
"v",647929,0,0,"survey"
"v",648071,0,0,"prospect"
"v",648224,0,0,"search research explore"
"v",648764,0.125,0.25,"google"
"v",649033,0,0,"mapquest"
"v",649245,0,0,"re-explore"
"v",649362,0,0,"cast_around cast_about beat_about"
"v",649481,0,0,"explore"
"v",649757,0,0,"pioneer"
"v",649887,0,0,"spelunk cave"
"v",650016,0,0,"know_apart discriminate"
"v",650233,0.25,0,"subtilize"
"v",650353,0,0.25,"tell_apart tell severalize severalise separate secernate secern distinguish differentiate"
"v",650932,0,0,"label"
"v",651145,0,0,"treat"
"v",651298,0,0,"bristle"
"v",651480,0,0,"label"
"v",651630,0,0,"sex"
"v",651759,0,0,"individualize individualise"
"v",651991,0,0,"mark distinguish differentiate"
"v",652346,0,0,"name key_out key identify distinguish discover describe"
"v",652622,0,0,"catalogue catalog"
"v",652900,0,0.125,"compare"
"v",653283,0,0,"analogize analogise"
"v",653449,0.125,0,"syllogize syllogise"
"v",653620,0,0,"liken equate compare"
"v",654015,0,0,"reconsider"
"v",654258,0,0,"reconsider"
"v",654446,0,0.25,"come_round come_around"
"v",654625,0,0,"sort_out sort separate classify class assort"
"v",655378,0,0,"isolate"
"v",655555,0,0,"refer"
"v",655792,0,0,"reclassify"
"v",655987,0,0,"size"
"v",656107,0,0,"dichotomize dichotomise"
"v",656292,0,0.25,"stereotype stamp pigeonhole"
"v",656576,0,0,"group"
"v",656825,0,0,"regroup"
"v",656916,0,0,"bracket"
"v",657016,0,0,"lump collocate chunk"
"v",657260,0,0,"categorize categorise"
"v",657550,0,0,"grade"
"v",657728,0.375,0,"score mark4 grade"
"v",658052,0.125,0.25,"rate rank range place order grade"
"v",658619,0.375,0,"superordinate"
"v",658798,0,0,"shortlist"
"v",658913,0,0,"seed"
"v",659112,0,0,"reorder"
"v",659260,0,0,"countermarch"
"v",659373,0,0.25,"outclass"
"v",659535,0,0.25,"subordinate"
"v",659776,0,0,"place come_out come_in"
"v",659984,0,0.125,"come1"
"v",660102,0,0,"rank"
"v",660381,0,0,"prioritize prioritise"
"v",660571,0,0,"sequence"
"v",660730,0,0.625,"downgrade"
"v",660851,0.5,0,"upgrade"
"v",660971,0,0,"value rate"
"v",661213,0.125,0,"contrast"
"v",661480,0,0,"severalize severalise"
"v",661584,0.5,0.125,"contradistinguish"
"v",661713,0,0,"collate"
"v",661824,0.5,0,"suss_out look_into go_over check_up_on check_over check_out check_into check"
"v",662182,0,0,"tick_off tick mark_off mark3 check_off check"
"v",662485,0,0,"receipt"
"v",662589,0,0,"see_to_it see0 insure ensure control check assure ascertain"
"v",663160,0.125,0,"control"
"v",663353,0,0,"check2"
"v",663549,0,0,"double-check"
"v",663682,0,0,"cross-check"
"v",663819,0,0,"cinch"
"v",663894,0,0,"card"
"v",664111,0.625,0,"spot-check"
"v",664276,0,0,"authenticate"
"v",664483,0.5,0,"verify"
"v",664788,0.5,0,"show shew prove establish demonstrate"
"v",665235,0.25,0,"prove_oneself"
"v",665335,0,0.125,"explode"
"v",665476,0,0,"make3 lay_down establish"
"v",665630,0,0,"prove"
"v",665771,0,0,"prove"
"v",665886,0,0,"sustain support substantiate corroborate confirm affirm"
"v",666510,0,0,"document"
"v",666722,0,0,"source"
"v",666886,0,0.25,"negate contradict"
"v",667102,0,0.125,"nullify invalidate"
"v",667224,0,0,"validate"
"v",667424,0,0.5,"disprove confute"
"v",667747,0,0.875,"refute rebut controvert"
"v",667942,0,0.5,"falsify"
"v",668099,0,0.5,"tolerate support1 suffer stomach stick_out stand put_up endure digest brook bear abide"
"v",668805,0,0.125,"swallow live_with accept"
"v",669099,0,0,"stand_for hold_still_for"
"v",669243,0.125,0.5,"bear_up"
"v",669366,0,0.25,"take_lying_down"
"v",669528,0,0,"take_it_on_the_chin"
"v",669630,0,0,"take_a_joke"
"v",669762,0,0,"take9 submit"
"v",669970,0,0,"test"
"v",670179,0,0.125,"sit_out"
"v",670261,0,0,"pass_judgment judge evaluate"
"v",670991,0,0,"stand"
"v",671190,0,0.25,"misjudge"
"v",671335,0,0,"underrate underestimate"
"v",671653,0.125,0,"sell_short"
"v",671859,0,0,"overcapitalize overcapitalise"
"v",672017,0,0.125,"overrate overestimate"
"v",672277,0,0,"judge"
"v",672433,0,0,"judge guess gauge estimate approximate"
"v",673095,0,0,"quantize quantise"
"v",673341,0,0.375,"misgauge"
"v",673448,0,0,"set0 put place1"
"v",673571,0,0,"give7"
"v",673766,0.125,0,"underestimate lowball"
"v",673983,0.25,0,"approve"
"v",674237,0,0,"frown_upon frown_on"
"v",674340,0,0.875,"disapprove"
"v",674517,0.125,0,"rubberstamp"
"v",674607,0,0,"take0 select pick_out choose"
"v",675412,0,0,"anoint"
"v",675592,0,0,"field"
"v",675768,0,0.125,"sift sieve"
"v",675901,0,0,"draw"
"v",676135,0,0,"dial"
"v",676267,0,0,"plump go9"
"v",676450,0,0,"pick"
"v",676714,0,0,"hand-pick"
"v",676864,0,0,"elect"
"v",677021,0,0,"take_out3 extract excerpt"
"v",677203,0,0,"winnow cull_out"
"v",677445,0.25,0,"skim_off cream_off"
"v",677544,0,0,"sieve_out pick_over"
"v",677683,0,0,"specify set_apart assign"
"v",677966,0,0,"dedicate"
"v",678105,0,0,"detail"
"v",678282,0,0,"schedule"
"v",678547,0,0,"time"
"v",678777,0.125,0,"book"
"v",678981,0,0,"calendar"
"v",679112,0,0,"slot"
"v",679239,0,0,"single_out"
"v",679389,0,0,"prefer opt choose"
"v",679715,0,0.625,"opt_out cop_out"
"v",679937,0,0,"choose"
"v",680145,0,0.125,"prepossess prejudice"
"v",680346,0.125,0,"predetermine bias"
"v",680485,0,0.375,"weight slant angle"
"v",680692,0,0,"predispose"
"v",680841,0,0,"incline dispose"
"v",681125,0,0.375,"indispose disincline"
"v",681281,0,0.625,"prejudge"
"v",681429,0,0,"value valuate measure evaluate assess appraise"
"v",682230,0.125,0,"assess"
"v",682436,0.25,0.25,"standardize standardise"
"v",682592,0,0,"reappraise"
"v",682781,0,0,"reevaluate reassess"
"v",682928,0,0,"censor"
"v",683127,0.125,0,"bethink"
"v",683280,0.125,0,"believe"
"v",683670,0.125,0,"buy"
"v",683771,0,0,"hold6"
"v",683930,0.625,0,"credit"
"v",684068,0.125,0,"believe"
"v",684273,0,0,"believe"
"v",684507,0,0,"misbelieve"
"v",684645,0,0.5,"discredit disbelieve"
"v",684838,0,0,"include"
"v",685081,0,0,"count"
"v",685224,0,0,"subsume colligate"
"v",685419,0.125,0,"winnow_out rule_out reject eliminate"
"v",685683,0,0,"reject"
"v",686039,0,0.125,"repudiate"
"v",686249,0,0,"recuse"
"v",686447,0.125,0,"accept"
"v",686879,0.25,0,"receive"
"v",687033,0.125,0,"approbate"
"v",687181,0,0.625,"reprobate"
"v",687295,0,0,"doubt"
"v",687523,0.5,0,"doubt"
"v",687738,0.125,0.25,"discredit"
"v",687926,0.375,0.5,"suspect mistrust distrust"
"v",688261,0,0,"lean"
"v",688377,0.375,0,"trust swear rely bank"
"v",688768,0,0,"rethink"
"v",688960,0,0.125,"backpedal"
"v",689068,0,0,"about-face"
"v",689205,0,0,"surmise"
"v",689344,0,0,"think consider conceive believe"
"v",689809,0.375,0,"think0"
"v",689950,0,0,"think_of take_to_be repute regard_as look_upon look_on esteem"
"v",690305,0.125,0,"feel"
"v",690614,0.125,0,"view see regard reckon consider"
"v",691312,0.75,0,"consider"
"v",691516,0.375,0,"call7"
"v",691665,0.375,0,"like"
"v",691834,0,0,"relativize relativise"
"v",691944,0,0,"identify"
"v",692143,0.25,0,"favour favor"
"v",692329,0,0,"abstract"
"v",692580,0,0,"reify"
"v",692718,0,0,"hypostatize hypostatise"
"v",692907,0,0,"idealize idealise"
"v",693172,0,0,"romanticize romanticise glamourise glamorize"
"v",693401,0,0,"deify"
"v",693633,0,0,"apotheosize apotheosise apotheose"
"v",693780,0.25,0,"view_as take_for hold deem"
"v",694068,0.5,0,"value respect prize prise esteem"
"v",694508,0.875,0,"think_the_world_of"
"v",694641,0.125,0.375,"disrespect disesteem"
"v",694866,0.5,0,"undervalue"
"v",694974,0.125,0,"assay"
"v",695120,0,0,"bioassay"
"v",695226,0,0,"value"
"v",695475,0.25,0,"overvalue overestimate"
"v",695761,0,0.375,"undervalue underestimate"
"v",696042,0,0,"float"
"v",696189,0,0,"review reexamine"
"v",696414,0,0,"review retrospect look_back"
"v",696700,0,0,"survey review go_over"
"v",696852,0,0,"review refresh brush_up"
"v",697062,0,0,"scrutinize scrutinise inspect audit"
"v",697419,0,0,"screen"
"v",697589,0,0,"make_up_one's_mind determine decide"
"v",698104,0,0,"make4"
"v",698256,0.125,0,"make3"
"v",698398,0,0,"will"
"v",698572,0,0,"design"
"v",698732,0,0,"seal"
"v",698855,0,0,"settle resolve decide adjudicate"
"v",699334,0,0,"adjust"
"v",699485,0,0,"decide"
"v",699626,0,0,"resolve purpose"
"v",699815,0,0,"set determine"
"v",700162,0,0,"filiate"
"v",700336,0,0,"format"
"v",700517,0,0,"charge2"
"v",700708,0,0,"determine"
"v",700896,0,0,"initialize initialise"
"v",701040,0,0,"shape regulate mold influence determine"
"v",701576,0,0,"miscreate"
"v",701724,0.125,0,"carry_weight"
"v",701877,0,0,"decide"
"v",702065,0,0,"reshape"
"v",702226,0,0,"time"
"v",702434,0,0,"index"
"v",702601,0,0,"pace"
"v",702773,0,0,"predetermine"
"v",702969,0,0,"preordain predestine foreordain"
"v",703184,0,0,"jinx"
"v",703310,0.375,0,"predestine predestinate foreordain"
"v",703512,0,0,"cogitate"
"v",703708,0,0,"see8"
"v",703875,0,0,"contemplate"
"v",704073,0,0,"premeditate"
"v",704249,0,0,"dwell brood"
"v",704388,0,0,"study meditate contemplate"
"v",704690,0,0,"plan"
"v",705095,0,0,"chart"
"v",705227,0,0,"plan be_after"
"v",705517,0.125,0,"shoot_for draw_a_bead_on aspire aim"
"v",705778,0.375,0,"overshoot"
"v",705924,0,0.125,"overrun"
"v",706047,0,0,"hope go_for"
"v",706243,0,0,"propose project"
"v",706557,0.125,0,"offer"
"v",706693,0,0,"introduce"
"v",706804,0,0,"frame draw_up compose"
"v",706975,0,0,"machinate conspire conjure complot cabal"
"v",707322,0,0,"coconspire"
"v",707490,0,0,"counterplot"
"v",707624,0,0,"conspire collude"
"v",707956,0,0,"scheme intrigue connive"
"v",708128,0,0,"plot"
"v",708376,0,0,"scheme"
"v",708538,0,0,"think mean intend"
"v",708840,0,0,"mean"
"v",708980,0,0,"purpose purport propose aim"
"v",709205,0,0,"want"
"v",709379,0,0,"specify intend destine designate"
"v",709625,0,0,"design"
"v",709844,0,0,"slate"
"v",710005,0,0,"organize organise orchestrate mastermind engineer direct3"
"v",710415,0,0,"choreograph"
"v",710606,0,0,"map"
"v",710803,0,0,"chart"
"v",710922,0,0,"plot plat"
"v",711040,0,0,"lay_out"
"v",711236,0,0,"block_out"
"v",711420,0,0,"loft"
"v",711550,0,0,"engineer"
"v",711715,0.125,0,"toy_with think_of think_about flirt_with entertain"
"v",711932,0,0.25,"trifle play1 dally"
"v",712135,0,0,"reckon forecast figure estimate count_on calculate"
"v",712389,0.125,0.125,"misestimate miscalculate"
"v",712556,0,0,"reckon count"
"v",712708,0.25,0,"reckon look0 depend count calculate bet"
"v",713015,0,0,"direct0 calculate aim"
"v",713167,0,0,"tie_in relate link_up link connect colligate associate"
"v",713818,0,0,"interrelate"
"v",713996,0,0,"correlate"
"v",714273,0.375,0,"dissociate decouple"
"v",714531,0,0,"identify"
"v",714718,0.25,0,"free-associate"
"v",714884,0,0,"debate"
"v",715074,0,0,"conclude"
"v",715239,0.125,0,"find feel"
"v",715541,0.25,0.125,"specify pin_down peg_down narrow_down narrow nail_down"
"v",715769,0.125,0,"concretize"
"v",715868,0,0,"rule decree"
"v",716130,0,0,"reverse overturn overthrow overrule override"
"v",716345,0.25,0,"suppose presuppose"
"v",716531,0,0,"suppose presuppose"
"v",716758,0,0,"postulate posit"
"v",717045,0.125,0,"insist assert"
"v",717208,0,0,"premiss premise"
"v",717358,0,0,"respond react"
"v",717921,0,0.375,"flip_out flip"
"v",718117,0,0,"overreact"
"v",718308,0,0,"answer0"
"v",718489,0,0,"accept1"
"v",718645,0,0,"stool"
"v",718737,0.625,0,"respond"
"v",718907,0,0.125,"greet"
"v",719062,0,0,"explode"
"v",719231,0.625,0,"accept"
"v",719590,0,0,"answer"
"v",719734,0.25,0.25,"expect anticipate"
"v",720063,0,0.25,"wait look expect await"
"v",720497,0,0.375,"look_forward"
"v",720617,0,0,"look_to"
"v",720808,0.125,0.25,"previse foresee foreknow anticipate"
"v",720961,0.375,0.375,"tell"
"v",721098,0.375,0.125,"trust believe"
"v",721302,0,0,"ascertain"
"v",721437,0,0,"find discover"
"v",721755,0,0,"rake_up"
"v",721889,0,0,"price"
"v",722065,0,0,"ferret_out ferret"
"v",722232,0.125,0,"rivet pore focus concentrate centre center"
"v",722675,0,0,"rivet"
"v",722848,0,0,"recall"
"v",723056,0,0,"think"
"v",723222,0.375,0,"think_of"
"v",723349,0.5,0,"occur come7"
"v",723545,0,0,"take_into_account allow"
"v",723851,0,0,"budget_for"
"v",724029,0,0,"budget"
"v",724150,0.125,0,"set_aside reserve earmark appropriate allow"
"v",724492,0.125,0,"mind"
"v",724664,0.5,0,"mind beware"
"v",724832,0,0.25,"astound astonish amaze"
"v",725046,0.875,0,"dazzle"
"v",725274,0.125,0,"surprise"
"v",725563,0,0,"explode_a_bombshell"
"v",725748,0,0,"catch"
"v",726009,0,0,"catch8"
"v",726153,0,0.375,"flabbergast bowl_over boggle"
"v",726300,0,0,"impute attribute assign ascribe"
"v",726784,0,0,"impute"
"v",727012,0,0.125,"sensualize carnalize"
"v",727143,0,0,"credit"
"v",727305,0,0,"reattribute"
"v",727409,0,0,"anthropomorphize anthropomorphise"
"v",727573,0,0,"personify personate"
"v",727791,0,0,"credit accredit"
"v",727991,0,0,"charge1 blame"
"v",728224,0,0,"register0"
"v",728393,0,0,"instill ingrain impress"
"v",728617,0.375,0,"recognize recognise realize realise agnize agnise"
"v",728826,0,0,"elicit"
"v",728954,0,0,"penetrate fathom bottom"
"v",729109,0,0,"trace follow2"
"v",729378,0.375,0,"wonder inquire enquire"
"v",729642,0,0,"project2 externalize externalise"
"v",729781,0,0,"internalize internalise interiorize interiorise"
"v",730052,0,0,"think_of mean have_in_mind"
"v",730301,0,0,"demarcate delimitate delimit"
"v",730499,0,0,"demarcate"
"v",730647,0,0,"plumb"
"v",730758,0,0,"make draw"
"v",731000,0,0,"capitalize capitalise"
"v",731159,0,0,"capitalize capitalise"
"v",731400,0,0,"overcapitalize overcapitalise"
"v",731574,0,0.125,"find_out catch_out"
"v",731789,0,0,"focus focalize focalise concentre concenter"
"v",732091,0,0,"refocus"
"v",732224,0,0,"pay give0 devote"
"v",732394,0,0,"submit0 resign reconcile"
"v",732552,0,0,"observe maintain0 keep"
"v",732837,0,0.375,"discountenance"
"v",733044,0,0,"solve resolve"
"v",733250,0,0,"factorize factorise"
"v",733454,0.125,0,"misgive"
"v",733632,0,0,"array align"
"v",733804,0,0,"fall_in_line"
"v",733895,0.5,0,"believe_in"
"v",734054,0,0,"take3 look_at deal consider"
"v",734348,0.5,0,"think_about"
"v",734587,0,0,"abstract"
"v",734790,0.125,0,"plant implant"
"v",734927,0,0,"date"
